Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
D_22,D,D_SOD-123,193.009996,-91.575000,90.000000,bottom
D_23,D,D_SOD-123,212.059996,-91.575000,90.000000,bottom
D_24,D,D_SOD-123,231.109996,-91.575000,90.000000,bottom
D_25,D,D_SOD-123,250.159996,-91.575000,90.000000,bottom
D_26,D,D_SOD-123,269.209996,-91.575000,90.000000,bottom
D_27,D,D_SOD-123,288.259996,-91.575000,90.000000,bottom
D_28,D,D_SOD-123,311.675000,-100.850000,90.000000,bottom
D_29,D,D_SOD-123,54.674996,-110.575000,90.000000,bottom
D_30,D,D_SOD-123,83.249996,-110.575000,90.000000,bottom
D_31,D,D_SOD-123,102.299996,-110.575000,90.000000,bottom
D_32,D,D_SOD-123,121.349996,-110.575000,90.000000,bottom
D_33,D,D_SOD-123,140.399996,-110.575000,90.000000,bottom
D_34,D,D_SOD-123,159.449996,-110.575000,90.000000,bottom
D_35,D,D_SOD-123,178.499996,-110.575000,90.000000,bottom
D_36,D,D_SOD-123,197.549996,-110.575000,90.000000,bottom
D_37,D,D_SOD-123,216.599996,-110.575000,90.000000,bottom
D_38,D,D_SOD-123,235.649996,-110.575000,90.000000,bottom
D_39,D,D_SOD-123,254.699996,-110.575000,90.000000,bottom
D_40,D,D_SOD-123,273.749996,-110.575000,90.000000,bottom
D_41,D,D_SOD-123,292.799996,-110.575000,90.000000,bottom
D_42,D,D_SOD-123,54.662496,-129.575000,90.000000,bottom
D_43,D,D_SOD-123,73.712496,-129.575000,90.000000,bottom
D_44,D,D_SOD-123,92.762496,-129.575000,90.000000,bottom
D_45,D,D_SOD-123,111.812496,-129.575000,90.000000,bottom
D_46,D,D_SOD-123,130.862496,-129.575000,90.000000,bottom
D_47,D,D_SOD-123,149.912496,-129.575000,90.000000,bottom
D_48,D,D_SOD-123,168.962496,-129.575000,90.000000,bottom
D_49,D,D_SOD-123,188.012496,-129.575000,90.000000,bottom
D_50,D,D_SOD-123,207.062496,-129.575000,90.000000,bottom
D_51,D,D_SOD-123,226.112496,-129.575000,90.000000,bottom
D_52,D,D_SOD-123,245.162496,-129.575000,90.000000,bottom
D_53,D,D_SOD-123,264.212496,-129.575000,90.000000,bottom
D_54,D,D_SOD-123,285.200000,-129.575000,90.000000,bottom
D_55,D,D_SOD-123,287.600000,-129.575000,90.000000,bottom
D_56,D,D_SOD-123,66.437496,-146.225000,90.000000,bottom
D_57,D,D_SOD-123,95.012496,-146.225000,90.000000,bottom
D_58,D,D_SOD-123,173.599996,-146.175000,90.000000,bottom
D_59,D,D_SOD-123,261.725000,-135.775000,270.000000,bottom
D_60,D,D_SOD-123,264.225000,-135.775000,270.000000,bottom
J1,HRO_TYPE-C-31-M-12,USB_C_Receptacle_HRO_TYPE-C-31-M-12,175.000000,-52.290000,0.000000,bottom
J2,Conn_01x03,PinHeader_1x03_P2.54mm_Vertical,179.600000,-136.000000,90.000000,bottom
Q1,AO3400A,SOT-23,137.000001,-141.562500,270.000000,bottom
Q2,AO3400A,SOT-23,141.250000,-141.562500,270.000000,bottom
Q3,AO3400A,SOT-23,132.750001,-141.612501,270.000000,bottom
Q4,AO3400A,SOT-23,128.500001,-141.612500,270.000000,bottom
Q5,AO3400A,SOT-23,124.475000,-141.612499,270.000000,bottom
Q6,AO3400A,SOT-23,120.000000,-141.615000,270.000000,bottom
R1,10K 0402,R_0402_1005Metric,196.475000,-148.600000,45.000000,bottom
R2,27 0402,R_0402_1005Metric,201.325000,-142.250000,180.000000,bottom
R3,27 0402,R_0402_1005Metric,201.325000,-141.150000,180.000000,bottom
R4,1K 0402,R_0402_1005Metric,183.925000,-139.050000,180.000000,bottom
R5,5.1K 0402,R_0402_1005Metric,173.740000,-59.240000,270.000000,bottom
R6,5.1K 0402,R_0402_1005Metric,180.080000,-59.800000,180.000000,bottom
R7,10K 0402,R_0402_1005Metric,204.025000,-139.400000,180.000000,bottom
R8,1K 0402,R_0402_1005Metric,196.450000,-150.075000,45.000000,bottom
R9,10K 0402,R_0402_1005Metric,164.200000,-50.900000,180.000000,bottom
R10,10K 0402,R_0402_1005Metric,162.259999,-50.900000,0.000000,bottom
R11,13.7kΩ 0402,R_0402_1005Metric,166.400000,-52.690000,90.000000,bottom
S1,SOLENOID Connector,PinHeader_1x02_P2.54mm_Vertical,137.000000,-148.100000,180.000000,bottom
S2,SOLENOID Connector,PinHeader_1x02_P2.54mm_Vertical,132.700001,-148.200002,180.000000,bottom
S3,SOLENOID Connector,PinHeader_1x02_P2.54mm_Vertical,128.500000,-148.100000,180.000000,bottom
S4,SOLENOID Connector,PinHeader_1x02_P2.54mm_Vertical,124.500000,-148.100000,180.000000,bottom
S5,SOLENOID Connector,PinHeader_1x02_P2.54mm_Vertical,120.000001,-148.100000,180.000000,bottom
S6,SOLENOID Connector,PinHeader_1x02_P2.54mm_Vertical,141.300000,-148.100000,180.000000,bottom
SW1,Alps SKRK,SW_Push_SPST_NO_Alps_SKRK,200.050000,-148.850000,315.000000,bottom
SW2,Alps SKRK,SW_Push_SPST_NO_Alps_SKRK,183.850000,-134.950000,180.000000,bottom
U1,TLV75533PDBV,SOT-23-5,200.975000,-138.900000,180.000000,bottom
U2,AP22615,TSOT-23-6,163.700000,-53.200000,0.000000,bottom
U101,RP2040,RP2040-QFN-56,192.074999,-141.700000,0.000000,bottom
U103,W25Q16,SON-8-1EP_3x2mm_P0.5mm_EP1.4x1.6mm,198.595000,-146.020000,135.000000,bottom
Y1,12MHz 3225,Crystal_SMD_3225-4Pin_3.2x2.5mm,183.078553,-141.700000,270.000000,bottom
J3,Conn_01x05,PinHeader_1x05_P2.54mm_Vertical,297.280000,-151.600000,90.000000,top
K_0,KEYSW,MXOnly-1U-NoLED,41.609996,-67.765000,0.000000,top
K_1,KEYSW,MXOnly-1U-NoLED,60.659996,-67.765000,0.000000,top
K_2,KEYSW,MXOnly-1U-NoLED,79.709996,-67.765000,0.000000,top
K_3,KEYSW,MXOnly-1U-NoLED,98.759996,-67.765000,0.000000,top
K_4,KEYSW,MXOnly-1U-NoLED,117.809996,-67.765000,0.000000,top
K_5,KEYSW,MXOnly-1U-NoLED,136.859996,-67.765000,0.000000,top
K_6,KEYSW,MXOnly-1U-NoLED,155.909996,-67.765000,0.000000,top
K_7,KEYSW,MXOnly-1U-NoLED,174.959996,-67.765000,0.000000,top
K_8,KEYSW,MXOnly-1U-NoLED,194.009996,-67.765000,0.000000,top
K_9,KEYSW,MXOnly-1U-NoLED,213.059996,-67.765000,0.000000,top
K_10,KEYSW,MXOnly-1U-NoLED,232.109996,-67.765000,0.000000,top
K_11,KEYSW,MXOnly-1U-NoLED,251.159996,-67.765000,0.000000,top
K_12,KEYSW,MXOnly-1U-NoLED,270.209996,-67.765000,0.000000,top
K_13,KEYSW,MXOnly-1U-NoLED,289.259996,-67.765000,0.000000,top
K_14,KEYSW,MXOnly-1U-NoLED,308.309996,-67.765000,0.000000,top
K_15,KEYSW,MXOnly-1U-NoLED,46.372496,-86.815000,0.000000,top
K_16,KEYSW,MXOnly-1U-NoLED,70.184996,-86.815000,0.000000,top
K_17,KEYSW,MXOnly-1U-NoLED,89.234996,-86.815000,0.000000,top
K_18,KEYSW,MXOnly-1U-NoLED,108.284996,-86.815000,0.000000,top
K_19,KEYSW,MXOnly-1U-NoLED,127.334996,-86.815000,0.000000,top
K_20,KEYSW,MXOnly-1U-NoLED,146.384996,-86.815000,0.000000,top
K_21,KEYSW,MXOnly-1U-NoLED,165.434996,-86.815000,0.000000,top
K_22,KEYSW,MXOnly-1U-NoLED,184.484996,-86.815000,0.000000,top
K_23,KEYSW,MXOnly-1U-NoLED,203.534996,-86.815000,0.000000,top
K_24,KEYSW,MXOnly-1U-NoLED,222.584996,-86.815000,0.000000,top
K_25,KEYSW,MXOnly-1U-NoLED,241.634996,-86.815000,0.000000,top
K_26,KEYSW,MXOnly-1U-NoLED,260.684996,-86.815000,0.000000,top
K_27,KEYSW,MXOnly-1U-NoLED,279.734996,-86.815000,0.000000,top
K_28,KEYSW,MXOnly-1U-NoLED,305.939996,-96.340000,0.000000,top
K_29,KEYSW,MXOnly-1U-NoLED,43.991296,-105.865000,0.000000,top
K_30,KEYSW,MXOnly-1U-NoLED,74.947496,-105.865000,0.000000,top
K_31,KEYSW,MXOnly-1U-NoLED,93.997496,-105.865000,0.000000,top
K_32,KEYSW,MXOnly-1U-NoLED,113.047496,-105.865000,0.000000,top
K_33,KEYSW,MXOnly-1U-NoLED,132.097496,-105.865000,0.000000,top
K_34,KEYSW,MXOnly-1U-NoLED,151.147496,-105.865000,0.000000,top
K_35,KEYSW,MXOnly-1U-NoLED,170.197496,-105.865000,0.000000,top
K_36,KEYSW,MXOnly-1U-NoLED,189.247496,-105.865000,0.000000,top
K_37,KEYSW,MXOnly-1U-NoLED,208.297496,-105.865000,0.000000,top
K_38,KEYSW,MXOnly-1U-NoLED,227.347496,-105.865000,0.000000,top
K_39,KEYSW,MXOnly-1U-NoLED,246.397496,-105.865000,0.000000,top
K_40,KEYSW,MXOnly-1U-NoLED,265.447496,-105.865000,0.000000,top
K_41,KEYSW,MXOnly-1U-NoLED,284.497496,-105.865000,0.000000,top
K_42,KEYSW,MXOnly-1U-NoLED,43.991296,-124.915000,0.000000,top
K_43,KEYSW,MXOnly-1U-NoLED,65.422496,-124.915000,0.000000,top
K_44,KEYSW,MXOnly-1U-NoLED,84.472496,-124.915000,0.000000,top
K_45,KEYSW,MXOnly-1U-NoLED,103.522496,-124.915000,0.000000,top
K_46,KEYSW,MXOnly-1U-NoLED,122.572496,-124.915000,0.000000,top
K_47,KEYSW,MXOnly-1U-NoLED,141.622496,-124.915000,0.000000,top
K_48,KEYSW,MXOnly-1U-NoLED,160.672496,-124.915000,0.000000,top
K_49,KEYSW,MXOnly-1U-NoLED,179.722496,-124.915000,0.000000,top
K_50,KEYSW,MXOnly-1U-NoLED,198.772496,-124.915000,0.000000,top
K_51,KEYSW,MXOnly-1U-NoLED,217.822496,-124.915000,0.000000,top
K_52,KEYSW,MXOnly-1U-NoLED,236.872496,-124.915000,0.000000,top
K_53,KEYSW,MXOnly-1U-NoLED,255.922496,-124.915000,0.000000,top
K_54,KEYSW,MXOnly-1U-NoLED,282.116296,-124.915000,0.000000,top
K_55,KEYSW,MXOnly-1U-NoLED,308.309996,-124.915000,0.000000,top
K_56,KEYSW,MXOnly-1U-NoLED,58.278796,-143.965000,0.000000,top
K_57,KEYSW,MXOnly-1U-NoLED,84.472496,-143.965000,0.000000,top
K_58,KEYSW,MXOnly-1U-NoLED,165.434996,-143.965000,0.000000,top
K_59,KEYSW,MXOnly-1U-NoLED,246.397496,-143.965000,0.000000,top
K_60,KEYSW,MXOnly-1U-NoLED,272.591296,-143.965000,0.000000,top
